County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
3,"$25,000 under $50,000",39001,13672,19136,82331,27656,1403281,34429,1107752,12691,14670,6170,12693,5435,7512,4297,31765,389,4162,594,4255,38404,8142,112971,5687,45259,6515,40975,54,309,9145,118114,8292,13993,632,711,8108,9739,9124,26550,7290,39389,6488,16468,37618,738650,18492,17255,2690,1737,9842,9474,1536,765,7493,12025,8416,14650,6971,12483,0,0,30103,73956,31880,81163,4291,5212,34476,95369
3,"$50,000 under $75,000",22653,14881,11936,57322,19467,1397275,20617,1113557,10981,14137,5699,13970,5150,8956,3222,24340,276,3876,3199,3094,40875,5564,94750,3279,23528,4175,61082,47,480,9780,149696,9296,24627,301,508,9177,13214,9771,40819,8432,53230,7824,24174,22582,906090,12685,20444,2815,2065,7863,13056,1544,729,1203,1733,0,0,0,0,22,65,21265,105505,21621,111768,4004,7517,18591,57025
3,"$75,000 under $100,000",13694,11717,7199,39491,13946,1181090,12654,950104,8203,11164,4497,12546,4061,8280,2136,20246,199,3164,6470,2109,37137,3533,69470,1637,10577,2461,47732,57,468,8133,144230,7888,29189,141,315,7821,13660,8131,45775,7253,52351,7066,24811,13670,831188,8414,15888,2037,1625,5389,9992,1364,728,110,160,0,0,0,0,37,49,13523,103178,13556,108386,2798,7096,10876,39247
3,"$100,000 under $200,000",12867,11710,7184,39286,14641,1673360,12079,1312632,9345,17386,5783,22170,5306,16198,2184,37458,207,4418,18873,2050,58128,3317,83892,861,5414,2003,43137,218,3227,10672,235880,10427,59115,120,360,10396,24689,10668,88765,9491,78412,9855,46731,12857,1269383,7947,12877,2055,1918,3739,5724,1303,640,26,57,0,0,0,0,329,647,12805,208921,12817,218404,4034,18181,8812,39103
3,"$200,000 or more",3311,2967,2610,10484,4200,1800151,2936,775766,3004,28750,2430,64842,2334,49499,723,39777,75,2293,280743,521,29897,670,24814,68,1604,511,12051,331,9655,3238,212625,3174,75777,43,118,3161,18983,3237,99286,2502,36073,3115,58119,3308,1548722,1786,7314,448,614,0,0,175,88,0,0,0,0,0,0,2115,13079,3303,401560,3304,410999,1567,46900,1732,36582
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Bartholomew County,36971,15922,20286,82611,28106,2016764,31132,1453985,13419,26164,7464,26965,6794,19179,4267,39386,619,5568,133841,3796,55233,8014,120836,3755,29336,4723,55230,136,2176,10322,219342,9391,50226,619,847,9260,18696,10298,73473,8164,62798,8103,46126,27541,1357001,13531,20831,2297,1926,7447,9328,1257,583,5701,11147,5665,11279,5048,10264,648,3578,23900,221815,25229,231745,5000,30533,30393,95801
5,Under $1,438,148,304,728,154,-16847,129,5619,198,391,150,222,140,165,127,-6485,29,206,133,42,426,75,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,46,57,39,51,0,0,0,0,53,86,24,20,192,2234
5,"$1 under $25,000",14492,2265,7395,22121,6833,172006,11176,123507,3331,3662,1624,2131,1448,1243,1165,5794,99,1124,161,1020,4837,2728,21857,1571,12168,713,1129,0,0,965,12799,548,599,279,218,642,893,949,2278,458,2511,565,1167,6080,36486,1721,605,112,42,543,199,90,28,2948,3736,3991,8453,3668,7867,0,0,4906,3292,5808,4486,898,514,12302,22699
5,"$25,000 under $50,000",9160,3126,5414,24028,8938,331641,8099,266554,2455,3195,1219,2460,1088,1561,867,6170,103,860,287,890,7896,1897,26130,1141,8933,1600,10060,0,0,1799,24320,1570,2788,167,195,1527,1905,1799,5275,1340,7828,1145,3048,8610,159727,4381,3742,485,313,2827,2489,236,113,2443,6756,1628,2769,1341,2346,0,0,6451,15849,6770,17334,903,1128,8221,26217
