County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
49,"$50,000 under $75,000",6469,4396,3706,15424,4453,398181,5320,273969,3551,4016,1531,4428,1374,2983,935,5664,43,1121,1055,968,11277,2460,67874,626,5624,1796,24085,51,303,3298,56126,2680,8503,495,1047,3046,4745,3286,15000,2780,20776,2745,8678,6448,252679,3231,4754,679,539,1967,3136,520,281,283,336,0,0,0,0,0,0,6140,29864,6209,31479,1651,2916,4812,13481
49,"$75,000 under $100,000",3811,3260,2241,9797,2699,329218,3137,217096,2592,3163,1240,4256,1127,2965,587,4558,38,898,1457,743,12449,1778,59762,295,2588,1186,21217,0,0,2588,51024,2247,10210,283,429,2455,4404,2585,15705,2270,18965,2246,8365,3807,228360,2015,3150,521,461,1131,1911,286,172,24,24,0,0,0,0,0,0,3777,29400,3782,30573,1078,2395,2728,8442
49,"$100,000 under $200,000",3510,3167,2205,9226,2539,454653,2970,298444,2747,5448,1520,8919,1426,6782,598,8558,43,1220,5669,737,20037,1736,72772,171,1473,970,19799,40,612,3010,76114,2780,19912,203,379,2898,6789,3009,28064,2605,25219,2765,13939,3505,339527,1904,2477,528,535,702,949,273,158,0,0,0,0,0,0,99,210,3492,56220,3499,58551,1444,6428,2061,8388
49,"$200,000 or more",680,627,547,1945,634,293314,587,141386,623,4443,509,7964,485,6139,192,13880,21,482,23475,127,6020,205,12754,0,0,143,3280,55,1565,670,46467,651,19015,0,0,644,3775,669,22951,531,10261,638,9055,680,239640,369,1772,107,197,0,0,33,20,0,0,0,0,0,0,482,3927,677,64303,678,66380,345,8278,326,8317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Cumberland County,140906,51443,74808,295645,99975,5843524,122353,4548996,40055,51351,15874,37722,14306,28315,17459,142797,533,10449,54341,7198,79796,29603,637176,10492,82233,12590,136119,329,4570,39584,813221,30702,160387,6697,8887,34977,84997,39385,267334,33091,263964,32219,152386,102430,3421314,49861,53904,6596,5686,26617,29008,8036,4316,31296,39487,41545,99108,38230,90773,1564,8967,84332,515752,92455,545900,19621,61506,118019,371930
51,Under $1,1561,407,941,2326,468,-27420,405,12976,411,628,257,350,237,231,433,-8136,34,341,326,61,460,161,2158,23,185,0,0,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,240,180,229,150,203,0,0,0,0,122,168,63,58,821,2092
51,"$1 under $25,000",63494,9853,33190,111375,37937,836902,53127,702269,9112,6861,2899,3121,2525,1996,7642,45650,104,1900,124,1676,8645,7131,74201,5497,36481,1477,2493,0,0,4788,64070,2077,2611,2024,2432,3568,6620,4697,12581,3219,20846,3220,8172,27957,165361,10344,3446,385,169,3403,1143,1062,362,20270,24234,29683,78449,27856,72213,20,32,20806,14450,27207,22928,3960,2345,57108,157711
51,"$25,000 under $50,000",39381,14196,20005,86327,30203,1388923,35592,1189488,10137,8115,3257,4110,2899,2939,3651,14720,89,1971,1238,1814,12662,7443,132155,2851,25991,4578,25984,28,140,9987,145831,7078,14134,2177,2485,8290,15125,9918,34224,7930,52412,7586,24466,38098,682232,20179,19219,1813,1414,12100,10944,3178,1803,9891,13807,11682,20430,10224,18357,0,0,28223,64416,29583,69164,4677,5971,34592,111073
51,"$50,000 under $75,000",16612,10149,8919,40575,13291,1015675,14886,805384,7570,6485,2855,4411,2566,2998,2163,11742,92,1774,2766,1382,14135,5693,134745,1165,10774,3005,40726,25,178,8751,153452,7021,22513,1326,1816,7903,16056,8728,42985,7529,54277,7238,29089,16548,635293,8676,13875,1658,1480,5733,8678,1610,905,905,1093,0,0,0,0,31,34,15598,75071,15800,78837,3807,7700,12780,41114
51,"$75,000 under $100,000",9387,7498,5252,25364,8315,808203,8598,631110,5242,5432,2258,4066,2039,2967,1516,12533,78,1406,3309,955,11905,4057,112823,563,5115,1754,30823,42,299,6709,136944,5830,26600,682,1012,6277,14365,6701,44588,6064,48048,5755,26115,9369,549704,5203,9212,1241,1090,3351,5518,1078,618,88,113,0,0,0,0,55,95,9265,71715,9291,74933,2688,7104,6693,24246
51,"$100,000 under $200,000",8830,7881,5162,24868,8058,1152997,8283,880612,6176,9944,3315,9082,3048,7256,1557,23987,97,2135,8412,1046,20382,4483,152332,371,3420,1491,29139,99,1233,7743,202792,7143,51926,448,1042,7403,22093,7737,78603,7030,65884,6931,40987,8819,847921,4700,6859,1313,1293,2030,2725,985,555,0,0,0,0,0,0,306,662,8801,142567,8813,148086,3515,15975,5305,23531
51,"$200,000 or more",1641,1459,1339,4810,1703,668244,1462,327157,1407,13886,1033,12582,992,9928,497,42301,39,922,38166,264,11607,635,28762,22,267,285,6954,115,2650,1606,110132,1553,42603,40,100,1536,10738,1604,54353,1319,22497,1489,23557,1639,540803,759,1293,186,240,0,0,123,73,0,0,0,0,0,0,1152,8144,1639,147533,1639,151784,911,22353,720,12163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Currituck County,10664,5110,5555,21886,6476,516312,8819,376919,4208,5744,1812,5191,1622,3315,1898,19806,79,1299,9063,929,12986,2655,64272,1089,7471,1380,15363,43,569,4181,89806,3521,17007,498,530,3908,5306,4174,23529,3766,43910,3156,8112,8174,320163,3538,4357,574,566,1985,2524,495,270,1357,1683,1941,3944,1603,3400,106,547,7281,46367,7998,50245,2048,6515,8295,22274
53,Under $1,183,76,140,313,62,-9238,68,1521,80,222,38,88,32,40,93,-493,31,57,382,0,0,26,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,0,0,0,0,0,0,42,82,0,0,95,216
53,"$1 under $25,000",4057,642,1911,5870,1610,50165,3076,35062,885,969,353,543,319,287,709,4896,0,236,-192,194,1040,590,6076,491,2923,131,211,0,0,413,5726,203,243,156,107,318,404,408,804,303,2483,236,327,1872,10757,491,165,36,17,147,49,28,11,799,923,1362,3025,1170,2684,0,0,1549,980,2046,1759,500,382,3347,6481
53,"$25,000 under $50,000",2482,1106,1225,5228,1589,90547,2120,67401,911,1187,334,526,287,314,410,3359,25,225,103,224,2177,584,11286,307,2300,462,2621,0,0,830,13180,645,1266,145,129,744,786,829,2277,713,6852,563,1057,2375,44330,1031,927,115,83,604,563,118,68,473,651,548,882,433,716,0,0,1900,4454,2051,5164,414,537,2050,5481
53,"$50,000 under $75,000",1587,1145,912,3928,1181,98524,1376,71868,805,860,363,818,324,536,272,2654,0,248,449,184,2108,520,13469,159,1135,360,4795,0,0,952,18137,807,2558,106,131,913,1107,951,3962,884,9307,700,1460,1575,59568,772,1179,133,116,517,814,109,58,85,109,0,0,0,0,0,0,1489,6862,1511,7453,391,819,1193,3616
53,"$75,000 under $100,000",1104,972,625,3041,956,95851,1010,73246,645,688,280,508,257,387,190,1873,23,199,538,142,2238,378,11452,84,706,221,3895,0,0,856,18177,791,3624,52,77,828,1007,856,4835,799,9057,682,1705,1101,63814,590,1089,118,127,422,703,117,58,0,0,0,0,0,0,26,71,1094,7955,1097,8361,281,655,821,2814
53,"$100,000 under $200,000",1120,1056,641,3180,997,144914,1053,105994,767,1138,378,1003,342,588,184,3731,0,266,1842,185,5423,502,18201,48,407,178,3217,43,569,1001,27314,950,6625,39,86,978,1587,1001,8493,953,14046,862,2599,1120,104627,607,875,172,223,295,395,123,75,0,0,0,0,0,0,0,0,1119,16916,1120,17793,392,2137,728,3060
53,"$200,000 or more",131,113,101,326,81,45549,116,21827,115,680,66,1705,61,1163,40,3786,0,68,5941,0,0,55,3475,0,0,28,624,0,0,129,7272,125,2691,0,0,127,415,129,3158,114,2165,113,964,131,37067,47,122,0,0,0,0,0,0,0,0,0,0,0,0,80,476,130,9200,131,9633,70,1985,61,606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Dare County,18482,7315,10100,34386,8814,846762,14571,526087,8023,15515,4341,18819,4000,13862,4632,57653,30,3382,25416,1960,32796,3747,107686,2805,17770,2761,35100,146,2182,6795,160008,5319,29805,1224,1187,6225,14749,6769,46867,5708,67350,5486,16030,13419,548375,5296,6173,806,790,2487,2804,645,323,2419,3126,3143,5826,2468,4666,322,1905,11885,89853,13549,99921,4151,16500,13601,35019
55,Under $1,481,191,380,806,157,-38733,188,4652,232,862,173,512,161,343,234,-1580,0,217,1616,40,1058,62,1123,38,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,56,76,96,54,74,0,0,0,0,121,231,57,83,248,975
55,"$1 under $25,000",7714,1048,3766,10884,2680,94251,5888,66807,1902,2026,1019,1959,919,1215,1688,12547,0,709,-86,386,2117,763,7351,1310,6168,250,461,21,99,981,15912,418,536,457,283,793,1583,968,2508,673,6249,626,882,3438,21321,785,271,46,16,272,95,44,16,1440,1700,2285,4460,1845,3707,0,0,2861,2004,3974,3882,1033,824,6185,10222
55,"$25,000 under $50,000",4667,1729,2368,9310,2598,167960,3926,120951,1898,2058,851,2336,772,1566,1117,13089,0,613,616,399,3720,850,16062,822,5950,793,4918,0,0,1637,27628,1212,2442,348,306,1459,2453,1632,5413,1356,12974,1200,2134,4390,83639,1778,1489,184,139,1022,937,209,103,817,1207,782,1270,569,885,0,0,3604,8722,3948,10829,960,1731,3669,8481
55,"$50,000 under $75,000",2386,1566,1428,5419,1437,146827,1950,92734,1411,1907,750,2417,691,1738,669,8213,30,549,1163,404,5672,740,21633,352,2700,664,9208,39,312,1485,29580,1257,4052,199,262,1388,2651,1481,7150,1316,13715,1208,2819,2364,88764,1109,1469,202,179,628,923,191,94,125,163,0,0,0,0,0,0,2234,10601,2293,12195,758,1876,1618,4322
55,"$75,000 under $100,000",1396,1160,877,3367,805,120603,1102,68240,1014,2016,532,2438,491,1900,388,5982,0,424,1691,318,5488,560,21487,169,1578,479,8964,0,0,1039,23667,916,4057,103,141,986,2233,1036,6624,927,10798,918,2551,1392,80616,676,1067,145,150,349,556,107,59,0,0,0,0,0,0,0,0,1364,10246,1382,11430,522,1756,870,2840
55,"$100,000 under $200,000",1416,1257,922,3562,887,186373,1156,100731,1166,2413,729,4480,686,3354,387,10739,0,589,5260,323,9536,621,32020,114,1036,456,9149,53,839,1243,36707,1123,8224,117,195,1197,3506,1242,12222,1088,15884,1155,4456,1413,134972,728,1048,182,223,216,293,94,51,0,0,0,0,0,0,55,102,1401,22014,1409,23985,610,3524,802,3848
55,"$200,000 or more",422,364,359,1038,250,169481,361,71972,400,4233,287,4677,280,3746,149,8663,0,281,15156,90,5205,151,8010,0,0,119,2400,33,932,410,26514,393,10494,0,0,402,2323,410,12950,348,7730,379,3188,422,139063,220,829,47,83,0,0,0,0,0,0,0,0,0,0,267,1803,421,36266,422,37369,211,6706,209,4331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Davidson County,69580,30988,41656,147004,45513,2960551,57971,2256090,24239,33402,10916,35745,9881,27333,10901,87939,949,7381,34682,7043,82756,14078,217580,10438,83732,8404,89318,213,3332,22006,430573,19097,95902,2282,2821,20251,35189,21950,138689,18221,140835,18416,69920,50857,1755355,23834,26261,3854,3189,13381,15520,3366,1614,11996,15179,15676,34260,13744,30212,735,4232,43779,250350,48422,269824,10471,27375,56566,151145
57,Under $1,823,328,638,1293,238,-33819,218,7672,358,1220,258,771,244,609,337,-3271,63,322,1822,101,1683,121,1231,42,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,74,92,150,72,105,0,0,0,0,130,166,53,62,345,1908
57,"$1 under $25,000",29757,5772,16968,50094,15183,383045,22551,271612,6038,6066,2510,3773,2232,2484,4294,27416,214,1624,-256,2233,12072,4594,34189,4551,32378,1211,2053,32,203,2472,34280,1178,1450,1033,1335,1991,2867,2432,5927,1532,9122,1772,3989,12622,71691,4024,1281,238,102,1579,519,308,103,7721,9122,11176,26719,10087,23970,0,0,9782,6348,13185,10946,2636,1436,25121,54825
57,"$25,000 under $50,000",18287,7693,10844,40240,12905,655363,16194,519573,5664,5748,2199,4451,1954,3128,2540,17062,224,1395,411,1796,15563,3633,48041,3043,26341,3239,19092,0,0,5309,77319,4398,9028,713,721,4647,6252,5300,16935,4192,26207,4002,10621,17570,318554,8531,7423,1033,754,5173,4803,917,441,3797,5502,4408,7391,3585,6137,29,72,13818,31044,14777,34928,2311,2962,15885,42230
57,"$50,000 under $75,000",9804,7263,6141,24756,7501,603278,8916,473484,4769,4977,1973,4912,1782,3460,1654,11982,166,1266,1490,1270,14882,2526,46192,1668,14229,1965,27789,29,194,5233,89018,4828,16262,316,380,4908,7277,5228,25123,4564,32455,4415,13708,9768,375205,5093,7641,1048,895,3313,5170,879,433,396,449,0,0,0,0,0,0,9330,42792,9468,45895,2169,3788,7624,20382
57,"$75,000 under $100,000",5572,4987,3487,15461,4845,479742,5164,380645,3408,3935,1553,4095,1397,3154,992,8540,112,966,1981,774,13493,1598,35679,723,6263,1045,19850,24,272,4124,79573,3957,19271,128,184,3956,6399,4122,26744,3702,28968,3659,12863,5564,327511,3238,5452,764,687,2100,3410,661,343,27,32,0,0,0,0,0,0,5530,40505,5539,42742,1323,2946,4241,13227
57,"$100,000 under $200,000",4542,4218,2914,12939,4146,584188,4222,448262,3284,6715,1875,7833,1743,6135,879,14320,139,1321,7431,743,19723,1384,41141,382,3677,798,17028,60,744,4092,103511,3972,30696,92,201,3989,8864,4092,40948,3614,34560,3820,18572,4540,428219,2579,3699,652,619,1216,1618,555,274,0,0,0,0,0,0,129,256,4524,69194,4528,72540,1569,6746,2969,12750
57,"$200,000 or more",795,727,664,2221,695,288754,706,154842,718,4741,548,9910,529,8363,205,11890,31,487,21803,126,5340,222,11107,29,419,146,3506,68,1919,776,46872,764,19195,0,0,760,3530,776,23012,617,9523,748,10167,793,234175,369,765,119,132,0,0,46,20,0,0,0,0,0,0,577,3904,795,60467,795,62607,410,9435,381,5823
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Davie County,18040,8965,11288,38271,11525,964737,14433,676771,8015,18453,4252,20468,3911,15001,3016,21684,597,3061,22866,2391,35087,4417,83961,2469,22816,2812,35008,78,1291,7000,172085,5945,38030,900,940,6521,13401,6989,53814,5744,52185,6084,28589,13425,607887,6308,7219,1031,926,3333,4048,779,333,2483,3268,3297,6856,2853,6051,426,2432,11778,98617,12861,104385,3235,10426,13903,42576
59,Under $1,336,140,266,524,88,-14745,79,2637,171,4214,108,237,96,141,132,-3967,54,153,1,33,443,50,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,0,0,51,106,24,36,129,651
59,"$1 under $25,000",6933,1432,4099,10922,3131,86106,5015,57758,1779,2002,879,1568,799,1067,977,5815,146,596,-124,654,3903,1240,10318,972,7502,327,564,0,0,740,10892,284,359,391,284,623,987,734,1731,452,3111,572,1144,2879,16287,820,259,53,24,294,105,59,16,1503,1800,2307,5238,2068,4690,0,0,2260,1456,3025,2496,666,360,5612,11308
59,"$25,000 under $50,000",4254,1947,2680,9448,2957,154614,3614,113567,1651,1995,746,1991,672,1316,640,3323,137,478,309,540,4915,1033,15747,745,7715,931,5903,21,251,1417,21835,1125,2323,259,268,1253,1822,1413,4655,1095,7348,1102,3029,4054,73845,1958,1696,221,159,1145,1075,177,78,856,1303,961,1596,785,1361,0,0,3192,7107,3407,8037,616,695,3595,9774
59,"$50,000 under $75,000",2574,1899,1702,6427,1910,158712,2235,115255,1437,1897,709,2265,653,1542,452,2884,97,467,403,427,5917,771,16109,401,4074,619,9221,0,0,1476,26442,1326,4408,130,172,1379,2187,1475,7066,1274,9903,1272,3996,2560,96980,1326,1925,231,198,858,1306,170,68,124,165,0,0,0,0,0,0,2431,10987,2470,11819,606,970,1954,5348
59,"$75,000 under $100,000",1643,1431,1026,4377,1291,142219,1419,100251,1124,2069,587,2534,543,1703,323,2563,75,413,827,312,5630,606,16540,192,1938,440,8631,0,0,1226,25426,1147,5538,62,79,1179,2166,1226,8080,1071,9575,1117,4281,1638,95974,915,1484,206,175,567,940,155,69,0,0,0,0,0,0,0,0,1615,11952,1621,12760,466,1169,1173,3879
59,"$100,000 under $200,000",1822,1676,1142,5207,1701,239833,1644,175805,1411,2935,882,5311,814,4153,369,5928,63,649,3589,334,9723,596,19837,159,1587,394,8285,26,294,1667,45508,1601,12548,58,137,1624,4082,1667,17025,1473,16034,1555,7714,1818,173658,1060,1477,269,285,469,622,190,91,0,0,0,0,0,0,76,149,1807,28140,1812,29382,616,2541,1203,5912
59,"$200,000 or more",478,440,373,1366,447,197998,427,111498,442,3341,341,6562,334,5079,123,5138,25,305,17861,91,4556,121,5013,0,0,101,2404,31,746,474,41982,462,12854,0,0,463,2157,474,15257,379,6214,466,8425,476,151143,229,378,51,85,0,0,28,11,0,0,0,0,0,0,350,2283,473,38975,475,39785,241,4655,237,5704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Duplin County,31447,7631,17460,90830,21121,1023083,26715,804454,5858,11783,1763,7238,1606,4923,4815,59682,984,1923,43694,1197,12234,3573,67016,1966,13590,2084,21256,44,637,4025,86088,3276,17828,642,880,3378,6028,4011,25766,2888,20373,3340,19122,22422,510822,13926,12844,925,730,10986,9912,845,435,14097,26048,6891,17016,6266,15194,148,1170,13004,62569,12928,64150,3032,9162,27696,104162
61,Under $1,347,136,263,633,102,-41967,87,2126,129,754,48,140,46,83,147,-1315,98,86,9717,20,58,42,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,41,22,26,0,0,0,0,54,75,30,30,137,421
61,"$1 under $25,000",13211,1801,8593,32011,8585,193198,10740,152335,1563,1374,383,528,341,344,2167,20471,249,471,377,338,1654,1135,10002,1082,6904,244,375,0,0,535,7651,242,409,261,358,378,530,532,1367,281,1720,405,1005,5031,26384,2308,658,113,47,1420,379,117,37,6359,10105,5045,13750,4718,12424,0,0,3106,2190,4252,3853,820,589,11909,34115
61,"$25,000 under $50,000",13440,2108,5426,46446,8909,442551,11951,380195,1486,1570,365,646,331,400,1662,32034,204,370,524,311,2095,1001,15801,547,4052,843,4501,0,0,1046,15487,825,1793,188,246,787,1013,1039,3245,695,4117,795,2547,12955,181985,9242,8286,313,223,8160,7326,346,189,7619,15774,1811,3225,1526,2744,0,0,5600,13140,4289,9933,770,1138,12632,58749
61,"$50,000 under $75,000",2290,1652,1618,6013,1904,139651,2051,107628,1147,1295,332,708,300,443,397,3503,171,331,1076,226,2210,602,13262,203,1615,471,6060,0,0,905,15321,775,2665,105,117,781,1120,901,4116,686,4372,744,3174,2281,87781,1229,1897,223,183,820,1328,188,102,119,169,0,0,0,0,0,0,2157,9885,2186,10810,592,1276,1689,4577
61,"$75,000 under $100,000",1151,1029,810,3132,940,98717,1026,71260,723,1223,228,811,203,540,226,2056,135,259,1681,139,1946,381,10683,89,720,249,4516,0,0,673,13145,615,3003,52,84,630,1074,673,4330,555,3836,587,2647,1150,68715,644,1075,144,136,416,657,121,65,0,0,0,0,0,0,0,0,1138,8563,1143,9341,368,1263,776,2403
61,"$100,000 under $200,000",853,767,625,2201,580,110164,732,68465,674,1894,305,1414,288,1107,166,2679,105,300,2674,140,3271,351,14259,45,299,238,5028,44,637,719,17810,679,5222,36,75,669,1572,719,7115,566,4697,666,3898,851,82911,428,619,132,141,170,222,73,42,0,0,0,0,0,0,44,113,848,13803,849,14604,375,2327,476,2161
61,"$200,000 or more",155,138,125,394,101,80769,128,22445,136,3673,102,2991,97,2006,50,254,22,106,27645,23,1000,61,2719,0,0,39,776,0,0,147,16674,140,4736,0,0,133,719,147,5593,105,1631,143,5851,154,63046,75,309,0,0,0,0,0,0,0,0,0,0,0,0,104,1057,155,14988,155,15534,77,2539,77,1736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Durham County,130382,37694,60724,270467,79227,6762373,112150,5247281,48679,65693,24710,121926,22418,89989,21915,199507,321,18210,116778,9687,161372,20587,426664,9492,87514,11942,155771,1247,26241,50636,1129913,43575,269993,4816,6036,43983,133540,50438,425421,40247,350666,42400,178989,96225,4349098,46128,49352,6417,5946,21056,21822,7440,3734,26596,41308,25077,55675,22652,49487,3527,19783,80846,745415,88246,790452,21516,76179,104669,309093
63,Under $1,1820,304,882,2260,360,-57343,465,13859,660,1980,535,949,498,721,448,-12345,20,609,802,80,975,135,1649,36,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,83,211,170,173,131,0,0,0,0,196,481,94,157,842,4312
63,"$1 under $25,000",51214,4192,25417,95597,27867,661862,41670,524463,8612,6484,4045,7219,3522,4467,8106,42912,43,2757,-537,1975,10958,5095,45548,4393,33835,1437,2848,40,147,5127,67353,2199,2395,1970,1524,3387,8294,5004,13143,2792,18441,3417,7471,20568,125187,8253,3346,253,108,2526,771,703,237,17387,23999,18517,45207,17084,40444,0,0,14250,10186,20120,17992,4269,2643,43939,103605
63,"$25,000 under $50,000",34986,6363,14556,73862,22309,1245521,31764,1066169,10573,7960,4063,8797,3613,5659,4273,22352,47,2764,672,2047,17990,5029,73945,2529,26515,3453,22588,73,392,11254,163399,9294,18803,1367,1724,9040,18941,11205,42212,8500,56338,8764,24184,33447,642792,16763,15885,1298,958,9230,7902,2292,1289,8420,16239,6349,10298,5395,8912,0,0,25249,64863,26331,70231,4901,6040,29901,81030
63,"$50,000 under $75,000",15854,6620,6841,31421,8352,973625,14161,779613,8853,8406,3976,11478,3558,7689,2750,22063,40,2706,1866,1759,22069,3581,78031,1082,11686,2583,37782,81,566,10453,186246,9425,32028,731,1441,9374,22625,10440,58923,8714,66348,8790,28274,15754,627587,6858,9597,1315,1145,3650,5268,1135,568,640,881,0,0,0,0,53,117,15045,81790,15244,87225,3644,6934,12160,33265
63,"$75,000 under $100,000",10176,6763,4528,23794,6703,881327,9142,699989,6826,8089,3413,12173,3109,8753,2089,17896,45,2460,3202,1383,23665,2610,70388,668,6935,1799,33495,93,883,8345,173431,7765,38133,372,622,7605,21055,8338,62516,7129,60037,7252,26497,10140,602759,5200,8258,1169,1077,2947,4549,1141,595,86,106,0,0,0,0,64,68,10035,83467,10071,88084,2560,6414,7594,24600
63,"$100,000 under $200,000",12858,10481,6119,33773,10335,1718616,11787,1357433,10008,14293,6170,31388,5711,23009,2989,43437,83,4659,18577,1876,50383,3333,114627,683,7309,2107,45165,358,5197,12023,327719,11554,93085,311,537,11336,40374,12019,138641,10363,105057,10921,51025,12845,1258651,7121,9204,1895,1994,2703,3332,1783,861,0,0,0,0,0,0,657,1379,12798,215380,12814,225429,4395,18320,8425,36815
63,"$200,000 or more",3474,2971,2381,9760,3301,1338765,3161,805755,3147,18481,2508,49922,2407,39691,1260,63192,43,2255,92196,567,35332,804,42476,101,849,563,13893,602,19056,3434,211765,3338,85549,65,188,3241,22251,3432,109986,2749,44445,3256,41538,3471,1092122,1933,3062,487,664,0,0,386,184,0,0,0,0,0,0,2753,18219,3469,289729,3470,301010,1653,35671,1808,25466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Edgecombe County,23886,6088,14211,50895,17220,823601,20544,597648,5597,13320,2160,11225,1945,9072,3138,12691,209,1627,7419,1617,18217,4572,67929,3200,23905,2376,24406,35,283,4901,99805,3976,24501,681,772,4138,7541,4877,34537,3628,21157,4276,19900,15370,449708,7684,7429,907,741,3795,3474,1248,722,6498,7983,9332,24613,8731,22701,97,643,11816,70313,13855,74874,2959,6906,20244,66130
65,Under $1,228,64,147,306,26,-9402,45,1816,83,409,47,278,43,234,85,-4315,26,75,876,21,239,27,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,0,103,664
65,"$1 under $25,000",13223,1312,8192,26263,9217,177264,11134,138173,1726,2469,533,884,474,616,1768,8280,47,390,138,510,2868,1490,11361,1974,12938,349,635,0,0,757,10031,357,391,306,205,542,767,741,1513,438,2175,596,1496,5142,27273,2244,798,75,27,908,295,268,103,4910,5783,7379,21259,7093,19783,0,0,3290,2086,4999,3869,739,409,11952,37720
65,"$25,000 under $50,000",6115,1586,3281,13646,4910,212141,5529,174161,1406,1391,475,1104,416,817,598,1378,41,348,384,455,4060,1423,17919,751,6355,945,5356,35,283,1475,21461,1177,2338,216,338,1145,1628,1470,4734,1040,5335,1259,4417,5923,102511,3219,3050,300,226,1784,1536,646,423,1508,2105,1953,3354,1638,2918,0,0,4318,9312,4591,10011,881,1038,5215,15078
65,"$50,000 under $75,000",2356,1411,1363,5565,1657,143465,2104,109199,1011,1053,388,1410,355,1121,349,1382,34,277,471,287,3355,817,14700,280,2503,560,7917,0,0,1174,21638,1041,3391,92,137,1051,1694,1172,5671,925,5217,1035,4461,2344,90021,1157,1642,245,205,648,960,175,107,80,95,0,0,0,0,21,31,2258,10626,2281,11234,604,1178,1747,4535
65,"$75,000 under $100,000",1047,878,606,2709,764,90109,926,65342,650,836,278,1158,246,970,155,1224,25,200,513,173,3103,430,10236,125,1202,276,5268,0,0,685,13384,626,2859,40,50,626,1152,684,4383,575,3332,623,3246,1046,62817,551,866,146,125,307,491,93,54,0,0,0,0,0,0,0,0,1036,8097,1039,8513,332,903,713,2021
