County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
31,"$25,000 under $50,000",766,299,392,1396,329,27550,633,19482,386,523,143,335,125,160,189,1798,0,105,42,90,912,174,3132,93,559,162,958,0,0,206,3229,167,321,37,33,182,273,206,673,153,1276,137,174,750,14780,295,255,72,40,128,124,55,20,114,148,113,159,89,121,0,0,627,1546,671,1868,148,160,615,1305
31,"$50,000 under $75,000",443,312,266,979,224,27290,342,16398,332,413,145,408,121,238,132,1407,0,104,266,103,1177,166,4481,47,361,156,2121,30,368,204,3565,175,519,33,77,193,343,204,968,149,1300,163,446,441,17599,185,256,41,27,97,152,33,13,0,0,0,0,0,0,0,0,419,2137,427,2394,145,276,298,818
31,"$75,000 under $100,000",234,193,149,536,109,20177,187,12226,192,341,91,470,84,364,72,1077,0,69,309,45,862,90,3327,31,265,74,1365,0,0,146,2979,140,605,0,0,142,296,146,959,114,1115,121,343,234,14246,116,174,26,27,51,78,28,14,0,0,0,0,0,0,0,0,229,1839,229,2001,64,191,169,514
31,"$100,000 under $200,000",184,163,125,461,123,23423,143,11645,162,652,109,1237,97,849,76,2468,0,83,1962,54,2007,76,3319,0,0,77,1737,0,0,152,3927,144,974,0,0,147,440,152,1497,140,1668,140,637,184,17440,109,205,36,39,26,39,0,0,0,0,0,0,0,0,0,0,184,2691,184,2969,86,1918,127,1019
31,"$200,000 or more",29,25,25,64,0,20651,22,4651,26,286,0,0,0,0,0,0,0,20,11263,0,0,0,0,0,0,0,0,0,0,28,1969,27,1091,0,0,25,123,28,1236,0,0,27,212,29,18443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,167,29,3670,29,3729,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Cottonwood County,5784,2536,4159,11749,3305,252709,4669,151613,2639,4472,1271,2713,1091,1661,954,8102,752,1044,6553,685,5557,1041,15356,644,2780,952,10347,54,930,1227,24394,1013,6219,196,155,1023,1797,1225,8402,619,3648,1020,4180,4366,158450,2264,2983,458,323,1031,1366,303,124,779,1253,845,1642,705,1439,73,417,3718,22048,4038,26783,1352,8629,4111,9831
33,Under $1,70,32,63,124,21,-2438,26,319,40,28,22,42,0,0,27,-233,0,32,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,54
33,"$1 under $25,000",2352,385,1535,3200,695,28328,1815,20350,753,847,360,480,324,215,254,876,123,248,-48,237,1162,334,2034,186,900,115,152,0,0,176,2973,55,104,117,70,118,136,175,323,47,233,130,351,1072,6123,351,92,35,10,87,27,20,4,374,526,564,1177,489,1081,0,0,857,555,1051,841,312,190,1784,2947
33,"$25,000 under $50,000",1559,604,1093,3471,968,56016,1339,41687,606,731,263,326,214,159,248,968,156,203,174,169,1270,271,3642,283,1060,343,1992,0,0,269,3995,223,489,57,59,210,278,268,841,134,631,193,534,1496,28447,762,657,121,66,406,379,87,34,344,637,281,465,216,358,0,0,1147,2805,1235,3387,277,480,1263,3266
33,"$50,000 under $75,000",878,692,679,2345,770,54026,733,35601,528,755,235,409,201,231,188,1558,153,177,281,127,1088,211,3852,121,544,238,3329,20,181,254,4306,231,772,0,0,221,318,254,1166,127,725,221,927,875,34245,535,874,150,112,287,487,96,43,61,90,0,0,0,0,0,0,804,3690,838,4532,295,1037,579,1567
33,"$75,000 under $100,000",483,427,402,1386,471,41419,406,26410,332,589,175,384,152,242,111,1177,132,159,717,80,869,122,2612,54,276,117,2074,0,0,224,4286,212,1130,22,26,207,393,224,1585,149,943,197,744,481,29198,311,636,80,65,168,334,59,25,0,0,0,0,0,0,0,0,471,3435,473,4158,188,1010,295,901
33,"$100,000 under $200,000",364,331,318,1028,328,47401,290,20966,305,977,165,570,151,419,100,2779,154,174,1014,72,1168,103,3216,0,0,115,2318,34,749,235,5362,224,1967,0,0,208,462,235,2508,133,870,215,968,364,36773,258,505,72,70,83,139,41,18,0,0,0,0,0,0,20,49,361,5910,363,7647,224,3305,140,648
33,"$200,000 or more",78,65,69,195,52,27957,60,6280,75,545,51,502,49,395,26,977,34,51,4311,0,0,0,0,0,0,24,482,0,0,69,3472,68,1757,0,0,59,210,69,1979,29,246,64,656,78,23664,47,219,0,0,0,0,0,0,0,0,0,0,0,0,53,368,78,5653,78,6218,56,2607,22,448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Crow Wing County,29565,13411,16250,57098,16031,1345239,23471,881741,12844,26202,5868,21221,5235,15057,4988,35713,596,4802,41779,4050,59239,6990,147571,4178,29829,4824,53255,139,2002,10112,221573,8486,44679,1374,2064,9457,23123,10085,72444,8120,75141,8138,26537,21930,847124,9580,12071,1725,1248,4574,6057,1365,627,3384,4350,5362,10262,4577,8929,428,2944,19335,132178,21118,141167,5126,15371,23046,59073
35,Under $1,597,248,455,988,182,-36963,202,4119,276,593,168,330,157,189,242,-4397,66,232,1781,64,1390,85,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,48,89,116,70,89,0,0,0,0,107,176,44,55,263,551
35,"$1 under $25,000",12534,2230,5605,16786,3961,152669,9648,105673,3484,3837,1510,2515,1312,1239,1602,8261,159,1185,-166,1130,6748,2107,19347,1634,10395,644,960,0,0,1250,20514,517,632,638,1182,1053,2024,1229,4010,794,6100,854,1496,5844,33475,1631,567,124,41,448,160,142,37,1943,2111,3808,7539,3330,6768,20,68,4749,2975,5906,4618,1241,659,10283,17346
35,"$25,000 under $50,000",7167,3298,4000,14726,4223,258438,5825,180067,2957,3366,1185,2700,1059,1472,1256,9307,138,959,1074,1045,9712,1838,32289,1312,10128,1768,10626,33,325,2434,37456,1903,3303,463,436,2208,3808,2431,7959,1895,14215,1674,3374,6866,126500,3046,2528,451,245,1507,1424,354,167,1174,1848,1465,2607,1177,2072,0,0,5648,12714,6074,14727,1204,1437,5900,14797
35,"$50,000 under $75,000",4241,3140,2714,10570,3169,262144,3542,181419,2442,3771,1060,2549,948,1559,837,6718,109,802,1779,747,10554,1305,32857,695,4999,1099,15695,0,0,2315,42414,2118,6016,161,217,2193,4258,2313,10982,1946,16475,1868,4410,4201,161087,2125,3286,457,306,1276,2126,380,182,209,314,0,0,0,0,0,0,3962,18353,4042,19908,1052,1896,3168,8557
35,"$75,000 under $100,000",2493,2203,1631,6820,2118,214318,2089,146857,1665,2941,792,1767,703,1092,482,4104,53,605,1914,534,10804,833,28329,350,2763,677,12393,22,168,1814,37394,1733,7135,48,89,1761,4090,1813,11879,1570,14488,1611,4369,2488,144229,1397,2545,342,268,823,1514,275,136,21,29,0,0,0,0,0,0,2456,17617,2467,18662,618,1363,1870,6141
35,"$100,000 under $200,000",2067,1868,1450,5836,1896,265252,1760,172423,1592,4560,857,3681,778,2694,459,7240,71,721,6589,451,14417,721,29532,187,1544,526,11046,51,600,1841,48401,1777,12054,44,91,1799,5594,1841,18451,1565,17134,1695,6667,2065,192931,1149,1814,293,240,520,833,214,105,0,0,0,0,0,0,74,158,2055,30815,2057,32483,725,3669,1338,5674
35,"$200,000 or more",466,424,395,1372,482,229381,405,91183,428,7134,296,7679,278,6812,110,4480,0,298,28808,79,5614,101,4589,0,0,110,2535,33,909,458,35394,438,15539,20,49,443,3349,458,19163,350,6729,436,6221,466,188902,232,1331,58,148,0,0,0,0,0,0,0,0,0,0,334,2718,465,49704,465,50593,242,6292,224,6007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Dakota County,199099,84178,99430,399962,127998,13047513,172859,10250455,88831,130472,51462,160750,46093,112033,27459,288630,1159,38975,295809,20233,311127,36432,720633,20372,187307,21623,273553,1397,22273,96277,2264012,88005,548159,6083,6839,90899,286894,96057,870623,83448,851791,83338,258667,164072,8953958,77965,104169,16035,13839,36549,49630,12339,5623,16440,21954,21036,39163,18028,34092,7246,39944,149776,1543243,157177,1607496,38695,142344,152900,433602
37,Under $1,2257,602,1483,3026,673,-141734,824,22910,971,4466,832,2603,744,1567,582,-8470,74,1129,2224,153,3812,236,2776,60,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,279,226,244,180,179,0,0,0,0,300,1044,138,534,922,3833
37,"$1 under $25,000",61940,5544,26904,71231,17423,720998,49350,548724,15565,12439,7945,12028,6892,6371,6731,28648,163,5872,-3146,4339,24873,7867,62057,5791,45226,2368,3956,41,189,6085,91552,2675,2984,2765,2196,4908,10926,5953,17094,3921,29005,4325,6499,30906,190338,8944,3794,358,156,1993,754,583,190,8534,10097,14274,28816,12608,25639,37,309,24776,16930,29626,23691,7451,3842,48644,78926
37,"$25,000 under $50,000",44671,10386,21890,79926,22638,1637740,39325,1324528,15261,13705,7367,14030,6427,8342,4880,34546,179,5254,854,4295,41954,7941,118231,5473,53218,6433,42435,119,695,15805,232492,13327,24287,1972,2144,14142,30311,15750,59345,12957,97671,11892,20458,43173,908221,17701,16656,2230,1529,8657,8281,2025,1039,6213,9528,6536,10103,5240,8274,0,0,36806,98551,38455,107146,6860,8640,37539,86143
37,"$50,000 under $75,000",29401,15181,15709,64761,19783,1817880,26305,1440633,14992,14899,7804,15871,6905,9854,4577,38519,200,5512,2275,3691,48874,6765,142830,3647,36118,5050,73026,144,890,19147,332443,18076,53324,716,1051,18027,44642,19130,103278,16808,147272,15898,31273,29238,1154849,14320,21700,3274,2715,8351,13062,1970,926,1324,1768,0,0,0,0,34,186,27759,143252,28262,152281,6083,11433,23239,64732
37,"$75,000 under $100,000",22101,17307,11860,59914,20375,1918470,20301,1545933,13321,14633,7468,16381,6651,11079,3769,37446,157,5331,6497,3005,52736,5420,134996,2647,25997,3603,67608,141,1020,18147,383699,17517,72487,332,546,17480,50503,18138,128824,16383,161617,16091,38682,22063,1288248,13244,24054,3294,2752,8307,14595,2448,1212,188,245,0,0,0,0,57,121,21818,164059,21894,172598,4798,11397,17270,57190
37,"$100,000 under $200,000",31299,28266,16528,96746,37081,4185453,29738,3517568,22273,27874,14704,39649,13418,27901,5444,82773,285,11018,31731,3824,93870,6813,206364,2486,23710,3479,70783,505,6807,29699,788215,29107,207624,247,757,29066,106202,29692,325939,27043,312889,27963,93187,31272,3027689,19816,29924,5575,5153,9241,12938,4493,1921,26,37,0,0,0,0,1148,2028,31196,498003,31216,515481,9448,36576,21805,89297
37,"$200,000 or more",7430,6892,5056,24358,10025,2908706,7016,1850159,6448,42456,5342,60188,5056,46919,1476,75168,101,4859,255374,926,45008,1390,53379,268,2601,690,15745,447,12672,7394,435611,7303,187453,51,145,7276,44310,7394,236143,6336,103337,7169,68568,7420,2384613,3940,8041,1304,1534,0,0,820,335,0,0,0,0,0,0,5970,37300,7421,622448,7424,635255,3917,69922,3481,53481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Dodge County,9091,4469,5959,19548,6599,480663,7914,378332,4069,7331,1690,2731,1477,1809,1388,11606,651,1280,8798,847,9479,1567,25317,1065,7275,1071,11846,45,485,3589,68982,3295,15941,246,216,3370,7471,3579,24371,3050,25172,2947,8912,7405,317921,3833,6144,848,673,2103,3136,819,417,953,1351,1123,2130,936,1863,109,433,6625,45052,7084,48683,1875,8502,6928,18298
39,Under $1,110,57,92,192,32,-12125,59,1806,64,559,35,295,30,268,33,-313,43,37,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,0,0,58,483
39,"$1 under $25,000",2990,377,1749,3530,888,35774,2380,25670,814,751,278,319,235,144,319,1802,89,221,81,233,1054,431,3491,309,2240,131,213,0,0,237,3489,95,106,123,59,176,278,230,464,119,757,160,244,1499,9251,415,158,37,17,101,43,32,9,442,513,725,1480,632,1338,0,0,1253,845,1497,1257,420,287,2355,3693
39,"$25,000 under $50,000",2140,769,1402,4407,1403,78344,1895,62708,804,819,305,364,260,185,302,2415,119,223,397,180,1496,365,4992,272,1742,347,2003,0,0,652,8840,566,1099,96,91,588,977,649,2222,534,3478,436,677,2058,41008,975,904,183,117,503,451,158,80,385,669,398,650,304,525,0,0,1679,4169,1807,4843,360,526,1761,4638
39,"$50,000 under $75,000",1471,1062,1023,3989,1432,90872,1338,70961,740,813,286,503,254,328,283,3142,139,210,920,171,1614,317,5289,244,1857,274,3735,0,0,765,12695,741,2155,0,0,730,1422,765,3731,668,5357,609,1183,1469,56080,847,1524,183,123,570,979,205,109,106,144,0,0,0,0,0,0,1348,5991,1398,6775,352,784,1117,3266
39,"$75,000 under $100,000",1182,1069,858,3579,1326,102726,1110,84729,728,895,301,425,264,286,227,1793,126,216,960,137,1609,239,4805,143,918,174,3130,45,485,857,15801,827,3486,27,66,830,1862,857,5596,787,6715,745,1668,1181,70128,772,1669,198,148,529,1007,217,121,20,25,0,0,0,0,0,0,1150,8151,1163,8822,313,915,869,3011
39,"$100,000 under $200,000",1092,1035,746,3542,1415,139660,1040,113530,820,1111,419,497,376,361,199,2673,115,308,1913,106,2018,185,5208,97,518,125,2279,0,0,977,21784,965,6772,0,0,951,2536,977,9606,870,7957,898,2637,1092,103606,762,1642,225,224,400,656,207,98,0,0,0,0,0,0,32,72,1089,15983,1090,16825,369,2001,723,2710
39,"$200,000 or more",106,100,89,309,103,45412,92,18928,99,2383,66,328,58,237,25,94,20,65,4099,20,1688,30,1532,0,0,20,486,0,0,101,6373,101,2323,0,0,95,396,101,2752,72,908,99,2503,106,37848,62,247,22,44,0,0,0,0,0,0,0,0,0,0,77,361,106,9913,106,10097,61,3989,45,497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Douglas County,17803,8467,12062,34038,9191,898893,14285,586219,8791,17450,4279,12721,3698,8142,3171,33523,1053,3576,26782,2451,31335,3948,76367,1834,12142,2796,30283,92,1121,6105,132826,5191,31808,799,751,5749,14667,6096,48554,4848,42894,4915,17587,13492,589814,6147,7851,1285,942,2738,3887,1124,495,1634,2050,2565,4485,2130,3775,286,1698,11963,98230,13094,105253,3494,13868,13337,32289
41,Under $1,347,139,294,529,85,-14897,119,2064,196,423,117,214,100,80,124,-275,79,183,251,32,752,34,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,31,47,0,0,0,0,78,119,32,54,156,341
41,"$1 under $25,000",7225,1258,4177,8826,1749,85147,5485,58290,2475,3013,1037,1716,870,784,900,4930,263,855,267,721,3745,1201,9620,632,3824,374,591,0,0,684,10565,249,362,394,235,566,1159,678,1838,385,2615,476,945,3411,19719,946,341,80,25,184,65,98,31,877,968,1833,3338,1584,2942,0,0,2769,1746,3459,2795,829,466,5645,8394
41,"$25,000 under $50,000",4187,1855,2958,8164,2115,151975,3472,108747,1924,2730,857,1585,718,845,819,7352,261,681,1026,599,5238,999,15862,564,3983,1003,5667,0,0,1367,20294,1078,2048,253,237,1248,2153,1365,4659,1043,7340,917,2046,4057,77695,1760,1554,317,192,781,761,255,112,589,871,682,1082,515,786,0,0,3372,7835,3655,9337,745,981,3399,7868
41,"$50,000 under $75,000",2649,2050,2006,6731,2018,163786,2239,114749,1607,2390,792,1727,687,1039,565,5816,177,613,1529,455,5352,737,18404,361,2398,652,8943,41,344,1328,23145,1222,3418,93,149,1266,2629,1327,6428,1097,9053,1040,2555,2633,101726,1394,2222,336,224,816,1392,331,163,168,211,0,0,0,0,0,0,2461,11286,2527,12738,707,1582,1930,5083
41,"$75,000 under $100,000",1637,1504,1230,4653,1509,140769,1433,100154,1145,1619,587,1348,514,869,330,3861,136,452,1737,325,5074,493,13610,178,1223,394,7291,0,0,1132,21733,1090,4394,25,55,1106,2694,1132,7439,990,8693,991,2455,1636,96188,978,1881,269,200,595,1134,249,115,0,0,0,0,0,0,0,0,1613,11347,1622,12275,434,1321,1200,3707
41,"$100,000 under $200,000",1407,1336,1078,4087,1343,183247,1226,123257,1124,2817,651,2271,583,1498,334,6821,106,535,5154,267,7390,403,15809,99,714,310,6492,51,777,1250,31483,1221,8557,34,75,1228,3994,1250,12980,1077,10982,1164,4594,1404,135114,864,1342,231,230,362,535,170,64,0,0,0,0,0,0,50,100,1397,21487,1402,22821,549,2776,855,4056
41,"$200,000 or more",351,325,319,1048,372,188866,311,78958,320,4458,238,3860,226,3027,99,5018,31,257,16818,52,3784,81,2831,0,0,63,1299,0,0,344,25606,331,13029,0,0,335,2038,344,15210,256,4211,327,4992,351,159372,205,511,52,71,0,0,21,10,0,0,0,0,0,0,236,1598,351,44529,351,45168,198,6688,152,2840
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Faribault County,7211,3284,5243,13840,3814,294912,5661,184275,3441,5845,1672,4924,1445,3674,1294,11283,836,1222,7097,875,7269,1362,17809,770,5251,1192,12281,72,1225,1564,30812,1298,7299,230,173,1282,2031,1554,9886,888,5385,1313,4633,5346,186113,2633,3062,661,508,1037,1364,330,143,805,1092,1162,2279,990,1989,64,302,4670,25704,5141,30337,1719,7718,5032,11964
43,Under $1,141,63,121,234,40,-7591,43,1127,83,146,44,918,40,874,55,-274,45,59,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,72,0,0,52,139
43,"$1 under $25,000",3076,556,1986,4052,959,36691,2302,24604,1083,1092,442,488,357,294,401,2076,140,276,2,309,1376,466,2839,315,2050,156,215,0,0,214,3483,74,101,120,62,136,153,207,344,65,325,160,303,1430,8475,437,136,65,27,86,28,21,4,432,504,833,1707,726,1540,0,0,1166,760,1443,1218,449,303,2291,3762
43,"$25,000 under $50,000",1863,870,1379,3911,1111,68211,1554,48304,817,1051,350,506,298,326,371,2701,200,246,260,216,1318,350,3923,269,1886,452,2779,0,0,383,5811,309,646,67,65,301,390,380,1158,211,1120,283,652,1793,34959,883,761,190,118,374,362,103,45,312,503,329,572,264,449,0,0,1458,3457,1589,4317,396,806,1444,3523
43,"$50,000 under $75,000",1051,808,838,2675,803,64709,890,44016,609,1014,283,550,246,356,209,2225,148,213,435,149,1123,254,3998,127,868,275,3500,39,378,339,5876,313,1051,23,21,281,387,339,1517,215,1142,278,787,1045,41254,597,938,190,156,303,508,102,48,61,85,0,0,0,0,0,0,983,4570,1012,5483,370,1223,673,1702
43,"$75,000 under $100,000",584,534,486,1628,510,50293,485,30935,422,759,245,476,216,324,134,1836,141,172,862,97,1173,156,3391,59,447,160,2799,0,0,260,5320,246,1261,20,25,230,340,260,1680,174,1195,242,791,582,35557,377,670,123,112,182,326,66,30,0,0,0,0,0,0,0,0,573,4233,578,5100,242,1370,340,951
43,"$100,000 under $200,000",415,383,354,1139,341,53573,322,27347,348,931,243,997,224,702,102,1834,132,194,2109,104,2279,136,3658,0,0,123,2415,33,847,296,6740,287,2443,0,0,272,542,296,3101,187,1323,283,1332,415,41264,286,442,93,95,92,140,38,16,0,0,0,0,0,0,0,0,410,6547,413,7669,217,2417,197,894
43,"$200,000 or more",81,70,79,201,50,29026,65,7942,79,852,65,989,64,798,22,885,30,62,3036,0,0,0,0,0,0,26,573,0,0,72,3582,69,1797,0,0,62,219,72,2086,36,280,67,768,81,24604,53,115,0,0,0,0,0,0,0,0,0,0,0,0,64,302,80,6137,80,6478,45,1599,35,993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Fillmore County,9786,4735,7134,19574,5730,419423,7942,309457,4713,8672,1938,3997,1592,2520,1833,13847,1497,1770,14248,1090,10852,1937,30267,1113,7752,1359,13828,56,807,2809,50627,2455,11285,305,356,2534,4913,2802,17111,2087,15550,2299,5843,7413,268470,3535,4967,877,669,1676,2363,684,333,1020,1365,1474,2731,1192,2285,81,479,6465,35539,7190,39964,2058,7340,7171,17243
45,Under $1,262,131,236,496,108,-13214,94,2127,136,217,64,51,49,31,99,-468,132,104,599,25,135,46,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,84,40,63,0,0,0,0,72,129,44,74,120,380
45,"$1 under $25,000",3768,719,2459,4941,1167,45241,2810,31618,1301,1496,433,636,350,262,571,2957,357,430,875,340,1759,594,4126,377,2418,155,206,24,198,336,4906,149,207,162,199,253,645,329,1081,158,856,249,433,1752,10359,489,174,65,21,105,41,55,19,520,580,959,1888,804,1630,0,0,1405,922,1826,1582,530,334,2827,4522
45,"$25,000 under $50,000",2485,1105,1847,5182,1554,90378,2089,68659,1130,1715,432,597,339,354,461,2953,369,388,1326,294,2185,513,7283,354,2527,538,2879,0,0,632,9148,528,1164,91,83,554,799,632,2162,435,2674,456,1081,2396,46270,1104,978,253,154,516,479,156,71,411,661,462,759,348,592,0,0,1914,4569,2090,5460,451,692,1996,4946
45,"$50,000 under $75,000",1518,1168,1176,3929,1241,93827,1367,71128,871,1209,380,595,324,353,340,2767,273,303,1391,196,2010,354,7250,211,1554,320,4291,0,0,628,10366,594,1683,30,42,576,922,628,2753,506,3647,499,1124,1515,59427,849,1458,230,168,503,846,206,106,89,124,0,0,0,0,0,0,1415,6407,1460,7227,418,939,1097,2967
45,"$75,000 under $100,000",951,873,770,2778,953,82029,873,63307,632,998,256,490,204,308,191,1464,186,225,1883,123,1487,217,4722,124,885,177,3085,0,0,559,9907,544,2326,22,32,527,976,559,3434,480,3789,490,883,949,57455,597,1290,175,152,368,683,159,86,0,0,0,0,0,0,21,64,932,6531,942,7248,284,979,660,2240
45,"$100,000 under $200,000",710,655,562,2006,641,88447,634,62851,555,2117,308,687,267,490,143,2815,151,247,2384,88,2412,184,5220,47,368,135,2664,32,609,573,12598,560,3901,0,0,553,1252,573,5333,467,4105,529,1782,709,66954,439,919,134,146,184,314,108,51,0,0,0,0,0,0,0,0,707,10386,708,11303,272,1836,438,1638
45,"$200,000 or more",92,84,84,242,66,32715,75,9767,88,920,65,941,59,722,28,1359,29,73,5790,24,864,29,1314,0,0,34,703,0,0,81,3702,80,2004,0,0,71,319,81,2348,41,479,76,540,92,28005,57,148,20,28,0,0,0,0,0,0,0,0,0,0,60,415,92,6724,92,7015,59,2486,33,550
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Freeborn County,15104,6571,10729,29732,8249,668950,12439,465495,6226,12029,3044,8597,2746,5918,2097,19285,1006,2294,12573,1998,20333,3332,45380,1720,12034,2296,24281,84,1049,3953,81193,3402,19177,482,470,3541,7349,3943,27918,2855,19551,3290,13612,11440,417687,5569,7111,1483,1103,2443,3172,754,351,1839,2728,2482,4791,2152,4347,173,1028,9965,60315,10756,66296,2812,9837,11587,29360
47,Under $1,186,78,154,291,30,-7827,54,953,88,238,58,126,53,59,63,-170,50,76,88,0,0,32,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,38,72,22,24,71,206
47,"$1 under $25,000",6142,983,3761,8506,2039,75029,4730,52654,1742,2095,787,1185,691,609,633,3029,185,550,-64,678,3693,1106,6947,600,4225,293,455,0,0,470,7297,178,310,262,135,358,548,463,1066,219,1194,326,595,2820,16475,854,287,101,37,196,68,68,21,1027,1294,1757,3616,1584,3384,0,0,2262,1471,2750,2114,640,341,4929,8689
47,"$25,000 under $50,000",4105,1562,3010,8480,2366,147385,3579,112749,1499,2115,681,1249,603,733,563,4054,218,473,541,495,3824,859,9759,583,4046,857,4923,27,107,933,12732,795,1468,121,191,800,1217,930,3020,653,3530,669,1462,3958,77214,1956,1696,438,271,922,875,209,106,707,1276,700,1154,568,963,0,0,3201,7724,3397,8809,692,998,3388,8247
47,"$50,000 under $75,000",2249,1724,1820,5686,1700,138782,1946,99697,1218,2012,598,1338,540,846,376,3429,206,430,908,388,3772,661,11656,322,2224,574,7962,0,0,856,14359,795,2443,54,59,791,1379,856,4056,645,4286,717,1940,2241,88376,1280,2074,434,310,674,1117,217,108,105,158,0,0,0,0,0,0,2123,9734,2174,10921,601,1353,1641,4296
47,"$75,000 under $100,000",1348,1226,1079,3706,1126,116083,1183,82552,858,1637,426,1082,398,758,246,2904,176,317,1374,250,3450,369,8032,149,1089,334,5980,20,182,769,13982,735,3253,24,44,720,1468,769,4973,628,4350,696,1965,1347,81872,805,1532,296,208,424,751,144,68,0,0,0,0,0,0,0,0,1317,9848,1328,11069,411,1566,933,2824
47,"$100,000 under $200,000",879,818,727,2522,822,112482,777,77582,642,2058,375,1670,350,1258,174,3084,141,306,3496,147,3273,267,7789,66,450,189,3815,37,760,737,16670,715,5644,21,41,695,1853,737,7762,587,4597,703,2491,879,84946,554,1075,171,163,227,361,116,48,0,0,0,0,0,0,39,107,869,13342,875,14469,351,2350,526,2557
47,"$200,000 or more",195,180,178,541,166,87016,170,39308,179,1874,119,1947,111,1655,42,2955,30,142,6230,40,2321,38,998,0,0,49,1146,0,0,188,16153,184,6059,0,0,177,884,188,7041,123,1594,179,5159,195,68804,120,447,43,114,0,0,0,0,0,0,0,0,0,0,134,921,193,18196,194,18842,95,3205,99,2541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
