County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
1,"$1 under $25,000",7954,1293,4560,14375,4924,108543,6512,86202,1282,2040,634,1189,555,729,1009,6658,67,425,-275,385,2146,963,8672,622,2617,284,477,0,0,529,7295,237,206,157,61,349,511,515,950,260,1906,367,763,3633,20668,1352,498,63,29,782,290,67,29,2559,3124,3331,8118,3035,7491,0,0,2540,1680,3299,2789,668,405,6934,17035
1,"$25,000 under $50,000",4177,1536,2344,9330,2940,146296,3600,114796,1102,2092,556,1356,485,860,539,3518,41,383,146,334,2734,912,15157,232,1524,841,4595,38,330,957,14645,715,1141,113,165,699,882,953,2598,599,4229,781,1946,3986,71021,1816,1611,244,166,1126,1038,136,85,850,1372,916,1457,715,1180,0,0,3162,6951,3306,7785,545,779,3612,9557
1,"$50,000 under $75,000",1829,1138,1086,4072,1042,112601,1529,78656,885,2458,479,1934,428,1389,345,2653,33,329,669,272,2933,576,15367,100,619,515,7119,0,0,829,14190,744,2032,46,35,735,1021,829,3527,636,4880,670,2027,1825,73245,778,1033,189,151,427,660,75,36,45,87,0,0,0,0,0,0,1780,9082,1793,9700,463,887,1363,3773
1,"$75,000 under $100,000",1054,878,629,2619,678,90608,857,59704,639,1871,403,1798,358,1267,208,1950,29,291,778,194,3331,406,13606,57,406,331,5926,0,0,616,12534,576,2207,29,22,584,937,615,3526,523,4604,516,1779,1050,63556,530,815,152,119,286,475,75,45,0,0,0,0,0,0,0,0,1039,8238,1043,8674,270,731,781,2568
1,"$100,000 under $200,000",899,794,563,2295,597,117643,779,77893,646,2499,417,2406,379,1773,201,3898,40,306,2104,176,3968,335,14361,21,162,263,5354,22,494,696,17474,665,4331,27,47,668,1452,696,6301,571,6046,627,2834,899,89445,456,664,151,205,163,223,50,30,0,0,0,0,0,0,36,58,896,14974,896,15750,322,1806,576,2585
1,"$200,000 or more",153,131,122,374,90,58431,121,23388,137,2247,111,2375,103,1819,50,4929,0,91,5186,33,2164,65,4119,0,0,55,1053,0,0,145,8580,134,2903,0,0,138,704,144,3613,94,1436,133,2346,152,48416,72,137,20,49,0,0,0,0,0,0,0,0,0,0,80,577,152,12551,153,12969,85,3263,68,1245
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Albemarle County,44730,19017,19680,90294,26712,4107009,36230,2249680,22853,102248,15444,173849,14108,126952,8198,157645,656,11844,808243,5213,115968,9089,239880,1678,11300,6695,98385,772,15268,19657,734139,17173,142442,1775,3176,17656,63681,19589,219210,15033,185619,16333,215572,35694,3022757,16737,26151,2724,3366,6713,8376,2293,1126,4483,6479,5095,9933,4339,8605,2504,19725,32305,573302,34356,602551,9641,53894,33197,145347
3,Under $1,925,241,610,1250,303,-97688,280,7932,450,6903,447,7511,403,4492,255,-8671,48,510,10240,61,1462,81,946,0,0,0,0,23,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,100,85,75,67,56,0,0,0,0,132,540,58,72,401,2456
3,"$1 under $25,000",14334,1685,5578,19888,4943,172676,11093,130605,3996,4073,2593,6429,2327,4010,1949,13555,98,1840,-133,815,4991,1715,14236,667,4248,528,1032,0,0,1585,25346,657,786,631,400,1035,2516,1543,4201,802,7192,935,1466,6817,41408,1987,715,70,35,569,207,123,48,2712,3521,3623,7603,3158,6690,0,0,5305,3719,6683,6043,1659,1047,11439,20031
